transaction_id,customer_id,merchant_id,amount,currency,payment_method,transaction_hour,transaction_day,failure_reason,failure_category,previous_transaction_count,previous_success_count,previous_failure_count,customer_success_rate,days_since_last_success,retry_count,recovery_attempted,recovery_action,retry_delay_minutes,recovery_success,recovered_amount,recovery_time_minutes,recovery_probability,revenue_at_risk
TXN100147,CUST2698,MERCH142,351.81,INR,Wallet,6,Saturday,Insufficient Balance,Customer Related,18,14,4,0.778,69,2,False,Stop Recovery,0,0,0.0,0,0.21,73.88
TXN100148,CUST1418,MERCH134,684.93,INR,Net Banking,17,Tuesday,Processing Error,Technical,19,12,7,0.632,34,2,True,Escalate,0,1,650.77,9,0.31,212.33
TXN100149,CUST1288,MERCH133,507.69,INR,Debit Card,17,Thursday,Payment Declined,Customer Related,13,9,4,0.692,48,2,False,Stop Recovery,0,0,0.0,0,0.26,132.0
TXN100150,CUST1378,MERCH140,2503.77,INR,Debit Card,15,Sunday,Incorrect Payment Details,Customer Related,25,12,13,0.48,38,0,False,Stop Recovery,0,0,0.0,0,0.25,625.94
TXN100151,CUST2796,MERCH113,1271.14,INR,UPI,6,Sunday,Payment Declined,Customer Related,16,9,7,0.562,40,0,False,Stop Recovery,0,0,0.0,0,0.25,317.79
TXN100152,CUST2513,MERCH103,1325.04,INR,UPI,20,Sunday,Insufficient Balance,Customer Related,45,26,19,0.578,83,0,False,Stop Recovery,0,0,0.0,0,0.2,265.01
TXN100153,CUST1230,MERCH128,552.59,INR,UPI,1,Wednesday,Authentication Failure,Technical,29,25,4,0.862,29,0,True,Escalate,0,0,0.0,0,0.6,331.55
TXN100154,CUST2017,MERCH140,1053.89,INR,UPI,16,Friday,Processing Error,Technical,46,31,15,0.674,85,1,True,Escalate,0,0,0.0,0,0.33,347.78
TXN100155,CUST1040,MERCH144,727.22,INR,UPI,7,Tuesday,Processing Error,Technical,16,12,4,0.75,37,0,True,Escalate,0,1,720.56,2,0.45,327.25
TXN100156,CUST2051,MERCH149,1820.31,INR,UPI,1,Tuesday,Authentication Failure,Technical,22,18,4,0.818,7,0,True,Escalate,0,1,1806.6,9,0.6,1092.19
TXN100157,CUST1134,MERCH114,606.15,INR,Net Banking,17,Monday,Insufficient Balance,Customer Related,44,31,13,0.705,80,1,False,Stop Recovery,0,0,0.0,0,0.28,169.72
TXN100158,CUST1200,MERCH127,3880.95,INR,Net Banking,18,Wednesday,Bank Server Unavailable,Temporary,12,7,5,0.583,77,0,True,Retry,0,0,0.0,0,0.5,1940.48
TXN100159,CUST2863,MERCH141,350.56,INR,UPI,19,Sunday,Network Timeout,Temporary,43,25,18,0.581,39,0,True,Retry,0,1,346.14,5,0.55,192.81
TXN100160,CUST1779,MERCH115,702.6,INR,UPI,8,Tuesday,Bank Server Unavailable,Temporary,26,13,13,0.5,18,2,True,Retry,0,1,675.46,4,0.41,288.07
TXN100161,CUST1929,MERCH111,5124.36,INR,Net Banking,11,Wednesday,Gateway Timeout,Temporary,28,15,13,0.536,10,1,True,Retry,0,0,0.0,0,0.48,2459.69
TXN100162,CUST2056,MERCH104,945.67,INR,Net Banking,21,Thursday,Network Timeout,Temporary,28,24,4,0.857,56,1,True,Retry After Delay,5,0,0.0,0,0.78,737.62
TXN100163,CUST2071,MERCH133,467.83,INR,Wallet,18,Saturday,Bank Server Unavailable,Temporary,23,13,10,0.565,23,1,True,Retry,0,0,0.0,0,0.48,224.56
TXN100164,CUST1502,MERCH141,1596.0,INR,Wallet,7,Friday,Network Timeout,Temporary,39,26,13,0.667,87,0,True,Retry,0,0,0.0,0,0.65,1037.4
TXN100165,CUST1406,MERCH100,915.7,INR,Wallet,21,Tuesday,Insufficient Balance,Customer Related,30,26,4,0.867,56,0,True,Send Payment Reminder,60,0,0.0,0,0.55,503.64
TXN100166,CUST2597,MERCH138,686.29,INR,UPI,7,Thursday,Network Timeout,Temporary,36,27,9,0.75,33,0,True,Retry After Delay,10,1,656.64,23,0.7,480.4
TXN100167,CUST2751,MERCH131,557.41,INR,UPI,9,Monday,Incorrect Payment Details,Customer Related,38,37,1,0.974,45,2,True,Send Payment Reminder,30,1,534.28,34,0.41,228.54
TXN100168,CUST1804,MERCH125,12267.38,INR,Debit Card,17,Wednesday,Gateway Timeout,Temporary,14,10,4,0.714,76,0,True,Retry,0,0,0.0,0,0.65,7973.8
TXN100169,CUST1098,MERCH116,1095.27,INR,UPI,14,Saturday,Payment Declined,Customer Related,31,18,13,0.581,84,1,False,Stop Recovery,0,0,0.0,0,0.13,142.39
TXN100170,CUST1683,MERCH147,287.02,INR,Net Banking,23,Thursday,Processing Error,Technical,46,26,20,0.565,34,0,True,Escalate,0,1,279.86,6,0.3,86.11
TXN100171,CUST2895,MERCH126,4424.74,INR,Credit Card,10,Wednesday,Network Timeout,Temporary,12,6,6,0.5,6,1,True,Retry,0,1,4261.97,14,0.48,2123.88
TXN100172,CUST1725,MERCH123,2183.88,INR,Debit Card,20,Sunday,Processing Error,Technical,47,26,21,0.553,10,0,True,Escalate,0,0,0.0,0,0.3,655.16
TXN100173,CUST2570,MERCH134,725.48,INR,UPI,13,Sunday,Payment Declined,Customer Related,11,5,6,0.455,74,1,False,Stop Recovery,0,0,0.0,0,0.13,94.31
TXN100174,CUST1960,MERCH145,634.92,INR,Credit Card,14,Saturday,Network Timeout,Temporary,4,4,0,1.0,67,2,True,Retry,0,0,0.0,0,0.66,419.05
TXN100175,CUST2762,MERCH141,2295.67,INR,Credit Card,13,Wednesday,Gateway Timeout,Temporary,25,19,6,0.76,38,1,True,Retry,0,1,2281.7,2,0.63,1446.27
TXN100176,CUST1612,MERCH138,1099.34,INR,Wallet,11,Tuesday,Processing Error,Technical,43,40,3,0.93,79,1,True,Escalate,0,1,1074.3,9,0.48,527.68
TXN100177,CUST2966,MERCH125,286.92,INR,UPI,3,Wednesday,Payment Declined,Customer Related,25,14,11,0.56,44,0,False,Stop Recovery,0,0,0.0,0,0.25,71.73
TXN100178,CUST2485,MERCH148,5595.91,INR,Wallet,2,Thursday,Gateway Timeout,Temporary,44,39,5,0.886,9,1,True,Retry After Delay,30,1,5442.07,34,0.78,4364.81
TXN100179,CUST1642,MERCH137,946.53,INR,Net Banking,11,Monday,Processing Error,Technical,20,17,3,0.85,68,0,True,Escalate,0,1,940.45,11,0.55,520.59
TXN100180,CUST2792,MERCH122,4431.34,INR,Debit Card,6,Tuesday,Authentication Failure,Technical,8,4,4,0.5,30,0,True,Escalate,0,0,0.0,0,0.3,1329.4
TXN100181,CUST2028,MERCH121,3724.72,INR,Debit Card,6,Friday,Incorrect Payment Details,Customer Related,24,18,6,0.75,62,1,False,Stop Recovery,0,0,0.0,0,0.28,1042.92
TXN100182,CUST2241,MERCH103,601.36,INR,Credit Card,21,Monday,Processing Error,Technical,18,16,2,0.889,33,2,True,Escalate,0,0,0.0,0,0.46,276.63
TXN100183,CUST1502,MERCH148,3061.17,INR,UPI,18,Thursday,Incorrect Payment Details,Customer Related,38,25,13,0.658,12,0,True,Send Payment Reminder,120,0,0.0,0,0.4,1224.47
TXN100184,CUST1766,MERCH108,795.4,INR,UPI,13,Tuesday,Gateway Timeout,Temporary,9,6,3,0.667,64,1,True,Retry,0,1,758.85,3,0.58,461.33
TXN100185,CUST1397,MERCH103,300.86,INR,Net Banking,0,Saturday,Payment Declined,Customer Related,24,23,1,0.958,76,1,True,Send Payment Reminder,30,1,298.92,36,0.43,129.37
TXN100186,CUST1870,MERCH106,953.67,INR,Debit Card,6,Saturday,Authentication Failure,Technical,49,26,23,0.531,35,3,False,Stop Recovery,0,0,0.0,0,0.09,85.83
TXN100187,CUST1794,MERCH122,1841.08,INR,UPI,21,Wednesday,Bank Server Unavailable,Temporary,5,5,0,1.0,62,1,True,Retry After Delay,30,1,1822.87,33,0.73,1343.99
TXN100188,CUST1392,MERCH101,925.02,INR,Credit Card,9,Sunday,Bank Server Unavailable,Temporary,48,28,20,0.583,17,1,True,Retry,0,1,910.55,11,0.48,444.01
TXN100189,CUST1206,MERCH148,1047.71,INR,UPI,17,Monday,Network Timeout,Temporary,45,22,23,0.489,34,0,True,Retry,0,0,0.0,0,0.55,576.24
TXN100190,CUST2038,MERCH123,3343.77,INR,UPI,12,Tuesday,Bank Server Unavailable,Temporary,13,7,6,0.538,83,0,True,Retry,0,0,0.0,0,0.5,1671.88
TXN100191,CUST2881,MERCH139,1458.55,INR,Credit Card,7,Friday,Network Timeout,Temporary,21,12,9,0.571,61,0,True,Retry,0,0,0.0,0,0.5,729.28
TXN100192,CUST2577,MERCH130,682.23,INR,UPI,8,Sunday,Authentication Failure,Technical,9,9,0,1.0,84,2,True,Escalate,0,1,651.9,14,0.41,279.71
TXN100193,CUST1891,MERCH146,2348.72,INR,UPI,14,Friday,Authentication Failure,Technical,2,1,1,0.5,90,0,False,Stop Recovery,0,0,0.0,0,0.25,587.18
TXN100194,CUST2484,MERCH130,1568.92,INR,Credit Card,7,Friday,Network Timeout,Temporary,48,28,20,0.583,62,0,True,Retry,0,1,1494.58,6,0.5,784.46
TXN100195,CUST2714,MERCH146,178.17,INR,Credit Card,0,Saturday,Incorrect Payment Details,Customer Related,1,1,0,1.0,10,3,True,Send Payment Reminder,60,0,0.0,0,0.34,60.58
TXN100196,CUST2598,MERCH139,1886.88,INR,UPI,2,Tuesday,Payment Declined,Customer Related,8,7,1,0.875,50,2,True,Send Payment Reminder,30,0,0.0,0,0.41,773.62
TXN100197,CUST1863,MERCH147,1832.55,INR,UPI,18,Monday,Gateway Timeout,Temporary,24,13,11,0.542,72,1,True,Retry,0,0,0.0,0,0.43,788.0
TXN100198,CUST1742,MERCH142,1361.17,INR,UPI,8,Wednesday,Bank Server Unavailable,Temporary,34,27,7,0.794,52,0,True,Retry After Delay,10,0,0.0,0,0.7,952.82
TXN100199,CUST2264,MERCH133,2733.56,INR,UPI,18,Monday,Bank Server Unavailable,Temporary,10,7,3,0.7,7,0,True,Retry After Delay,30,0,0.0,0,0.7,1913.49
TXN100200,CUST1563,MERCH123,782.18,INR,UPI,14,Wednesday,Incorrect Payment Details,Customer Related,45,45,0,1.0,42,0,True,Send Payment Reminder,60,0,0.0,0,0.55,430.2
TXN100201,CUST2020,MERCH148,1753.2,INR,UPI,13,Monday,Gateway Timeout,Temporary,1,1,0,1.0,57,1,True,Retry After Delay,30,1,1680.1,43,0.78,1367.5
TXN100202,CUST1095,MERCH125,382.39,INR,UPI,0,Monday,Gateway Timeout,Temporary,35,22,13,0.629,33,0,True,Retry After Delay,15,0,0.0,0,0.7,267.67
TXN100203,CUST2923,MERCH115,1855.06,INR,Net Banking,2,Tuesday,Network Timeout,Temporary,41,20,21,0.488,54,0,True,Retry,0,0,0.0,0,0.55,1020.28
TXN100204,CUST2757,MERCH146,6389.73,INR,UPI,1,Friday,Processing Error,Technical,26,21,5,0.808,86,1,True,Escalate,0,0,0.0,0,0.48,3067.07
TXN100205,CUST1484,MERCH112,604.33,INR,UPI,0,Sunday,Incorrect Payment Details,Customer Related,4,4,0,1.0,55,0,True,Send Payment Reminder,60,0,0.0,0,0.55,332.38
TXN100206,CUST2430,MERCH114,729.35,INR,UPI,17,Friday,Insufficient Balance,Customer Related,31,24,7,0.774,9,1,True,Send Payment Reminder,30,0,0.0,0,0.33,240.69
TXN100207,CUST1230,MERCH126,758.99,INR,UPI,0,Friday,Processing Error,Technical,5,5,0,1.0,45,1,True,Escalate,0,1,731.3,1,0.53,402.26
TXN100208,CUST1748,MERCH103,1486.23,INR,Debit Card,8,Sunday,Gateway Timeout,Temporary,23,17,6,0.739,38,1,True,Retry,0,0,0.0,0,0.63,936.32
TXN100209,CUST2678,MERCH115,572.25,INR,UPI,6,Friday,Payment Declined,Customer Related,34,32,2,0.941,19,3,True,Send Payment Reminder,60,1,561.27,64,0.34,194.57
TXN100210,CUST2194,MERCH129,1876.19,INR,UPI,12,Monday,Gateway Timeout,Temporary,15,11,4,0.733,44,0,True,Retry After Delay,30,0,0.0,0,0.7,1313.33
TXN100211,CUST1540,MERCH143,2637.2,INR,UPI,16,Friday,Gateway Timeout,Temporary,3,2,1,0.667,62,0,True,Retry,0,1,2515.93,6,0.65,1714.18
TXN100212,CUST2059,MERCH129,2053.86,INR,Credit Card,12,Monday,Authentication Failure,Technical,19,13,6,0.684,13,0,True,Escalate,0,1,1969.96,3,0.45,924.24
TXN100213,CUST1524,MERCH135,325.47,INR,UPI,12,Wednesday,Authentication Failure,Technical,43,34,9,0.791,86,0,True,Escalate,0,0,0.0,0,0.4,130.19
TXN100214,CUST2183,MERCH102,2969.46,INR,Credit Card,9,Thursday,Gateway Timeout,Temporary,39,32,7,0.821,35,2,True,Retry After Delay,5,0,0.0,0,0.71,2108.32
TXN100215,CUST2862,MERCH121,2835.27,INR,UPI,5,Sunday,Network Timeout,Temporary,39,31,8,0.795,49,2,True,Retry,0,1,2721.92,3,0.56,1587.75
TXN100216,CUST2722,MERCH148,2602.24,INR,UPI,4,Sunday,Gateway Timeout,Temporary,27,20,7,0.741,41,3,True,Retry,0,1,2559.39,12,0.49,1275.1
TXN100217,CUST2266,MERCH121,1804.92,INR,Debit Card,9,Thursday,Incorrect Payment Details,Customer Related,22,12,10,0.545,55,0,False,Stop Recovery,0,0,0.0,0,0.25,451.23
TXN100218,CUST2109,MERCH149,1597.43,INR,Debit Card,13,Wednesday,Network Timeout,Temporary,49,40,9,0.816,79,1,True,Retry After Delay,15,1,1545.21,22,0.73,1166.12
TXN100219,CUST2819,MERCH149,3059.21,INR,Credit Card,10,Monday,Payment Declined,Customer Related,15,12,3,0.8,15,1,True,Send Payment Reminder,120,1,2948.35,130,0.48,1468.42
TXN100220,CUST1577,MERCH148,6240.47,INR,UPI,4,Sunday,Processing Error,Technical,40,32,8,0.8,14,0,True,Escalate,0,0,0.0,0,0.6,3744.28
TXN100221,CUST1681,MERCH111,624.88,INR,Credit Card,3,Friday,Bank Server Unavailable,Temporary,42,37,5,0.881,59,0,True,Retry After Delay,30,1,594.54,43,0.85,531.15
TXN100222,CUST1556,MERCH120,3173.21,INR,UPI,2,Tuesday,Processing Error,Technical,15,15,0,1.0,46,0,True,Escalate,0,0,0.0,0,0.6,1903.93
TXN100223,CUST2597,MERCH103,1250.16,INR,Debit Card,13,Monday,Network Timeout,Temporary,32,31,1,0.969,78,0,True,Retry After Delay,10,1,1193.55,17,0.8,1000.13
TXN100224,CUST2976,MERCH130,1207.44,INR,Credit Card,12,Monday,Payment Declined,Customer Related,31,18,13,0.581,28,0,False,Stop Recovery,0,0,0.0,0,0.25,301.86
TXN100225,CUST2012,MERCH143,391.81,INR,UPI,23,Sunday,Authentication Failure,Technical,39,34,5,0.872,59,2,True,Escalate,0,0,0.0,0,0.46,180.23
TXN100226,CUST1645,MERCH130,1066.53,INR,Credit Card,22,Wednesday,Insufficient Balance,Customer Related,17,11,6,0.647,38,1,True,Send Payment Reminder,120,0,0.0,0,0.33,351.95
TXN100227,CUST1795,MERCH122,603.16,INR,Debit Card,4,Wednesday,Bank Server Unavailable,Temporary,13,11,2,0.846,40,1,True,Retry After Delay,10,1,589.58,15,0.78,470.46
TXN100228,CUST2051,MERCH119,924.19,INR,UPI,11,Tuesday,Processing Error,Technical,38,34,4,0.895,51,0,True,Escalate,0,0,0.0,0,0.6,554.51
TXN100229,CUST2643,MERCH114,556.38,INR,Net Banking,22,Friday,Network Timeout,Temporary,37,27,10,0.73,69,1,True,Retry,0,0,0.0,0,0.58,322.7
TXN100230,CUST2579,MERCH122,935.31,INR,Net Banking,9,Thursday,Payment Declined,Customer Related,16,14,2,0.875,88,1,True,Send Payment Reminder,120,1,918.16,121,0.43,402.18
TXN100231,CUST2363,MERCH127,967.88,INR,UPI,1,Saturday,Insufficient Balance,Customer Related,28,22,6,0.786,9,0,True,Send Payment Reminder,60,0,0.0,0,0.4,387.15
TXN100232,CUST2821,MERCH115,1447.23,INR,Net Banking,6,Friday,Insufficient Balance,Customer Related,34,18,16,0.529,11,1,False,Stop Recovery,0,0,0.0,0,0.18,260.5
TXN100233,CUST2981,MERCH136,368.04,INR,UPI,6,Friday,Insufficient Balance,Customer Related,32,25,7,0.781,20,2,False,Stop Recovery,0,0,0.0,0,0.26,95.69
TXN100234,CUST2354,MERCH120,421.4,INR,Debit Card,3,Saturday,Insufficient Balance,Customer Related,24,19,5,0.792,34,1,True,Send Payment Reminder,60,0,0.0,0,0.33,139.06
TXN100235,CUST2663,MERCH114,1789.21,INR,Net Banking,11,Saturday,Bank Server Unavailable,Temporary,37,26,11,0.703,69,0,True,Retry,0,0,0.0,0,0.65,1162.99
TXN100236,CUST2529,MERCH116,707.72,INR,Credit Card,23,Monday,Payment Declined,Customer Related,5,2,3,0.4,33,0,False,Stop Recovery,0,0,0.0,0,0.25,176.93
TXN100237,CUST2371,MERCH149,3164.1,INR,UPI,3,Tuesday,Network Timeout,Temporary,44,41,3,0.932,28,0,True,Retry After Delay,5,1,3123.32,13,0.85,2689.48
TXN100238,CUST2496,MERCH136,1603.94,INR,Net Banking,6,Sunday,Network Timeout,Temporary,23,18,5,0.783,53,2,True,Retry,0,0,0.0,0,0.56,898.21
TXN100239,CUST2254,MERCH112,2176.36,INR,UPI,19,Monday,Insufficient Balance,Customer Related,50,38,12,0.76,36,2,False,Stop Recovery,0,0,0.0,0,0.26,565.85
TXN100240,CUST1189,MERCH118,4140.43,INR,UPI,12,Wednesday,Payment Declined,Customer Related,21,19,2,0.905,41,0,True,Send Payment Reminder,60,1,4036.4,63,0.55,2277.24
TXN100241,CUST2248,MERCH129,1045.48,INR,UPI,7,Saturday,Gateway Timeout,Temporary,1,1,0,1.0,30,1,True,Retry After Delay,5,1,1007.27,6,0.78,815.47
TXN100242,CUST2408,MERCH144,845.91,INR,Net Banking,13,Thursday,Payment Declined,Customer Related,13,10,3,0.769,27,0,True,Send Payment Reminder,60,1,815.98,61,0.4,338.36
TXN100243,CUST2400,MERCH117,2690.18,INR,Wallet,2,Sunday,Insufficient Balance,Customer Related,44,30,14,0.682,50,1,True,Send Payment Reminder,60,1,2643.21,69,0.33,887.76
TXN100244,CUST2306,MERCH113,2013.46,INR,UPI,1,Tuesday,Gateway Timeout,Temporary,8,5,3,0.625,11,2,True,Retry,0,1,1955.71,9,0.56,1127.54
TXN100245,CUST2981,MERCH135,1153.02,INR,Net Banking,9,Sunday,Payment Declined,Customer Related,1,1,0,1.0,17,1,True,Send Payment Reminder,60,1,1104.5,68,0.48,553.45
TXN100246,CUST1632,MERCH135,4077.2,INR,UPI,5,Tuesday,Processing Error,Technical,15,7,8,0.467,50,0,True,Escalate,0,0,0.0,0,0.3,1223.16
TXN100247,CUST1627,MERCH119,1130.26,INR,Wallet,22,Friday,Insufficient Balance,Customer Related,10,9,1,0.9,32,0,True,Send Payment Reminder,120,1,1073.97,124,0.55,621.64
TXN100248,CUST1972,MERCH118,1375.01,INR,Credit Card,6,Monday,Authentication Failure,Technical,1,1,0,1.0,23,0,True,Escalate,0,0,0.0,0,0.6,825.01
TXN100249,CUST2768,MERCH144,1362.37,INR,UPI,15,Friday,Bank Server Unavailable,Temporary,14,13,1,0.929,45,2,True,Retry After Delay,15,1,1311.96,27,0.71,967.28
TXN100250,CUST2282,MERCH143,634.17,INR,UPI,5,Friday,Incorrect Payment Details,Customer Related,45,31,14,0.689,18,2,False,Stop Recovery,0,0,0.0,0,0.26,164.88
TXN100251,CUST2382,MERCH106,1425.2,INR,UPI,15,Tuesday,Payment Declined,Customer Related,42,42,0,1.0,22,2,True,Send Payment Reminder,60,1,1407.78,74,0.41,584.33
TXN100252,CUST1709,MERCH143,4094.53,INR,UPI,23,Thursday,Payment Declined,Customer Related,37,32,5,0.865,28,0,True,Send Payment Reminder,120,0,0.0,0,0.55,2251.99
TXN100253,CUST2479,MERCH103,1912.13,INR,Debit Card,11,Wednesday,Processing Error,Technical,41,39,2,0.951,49,1,True,Escalate,0,0,0.0,0,0.53,1013.43
TXN100254,CUST2434,MERCH133,1373.13,INR,UPI,21,Friday,Bank Server Unavailable,Temporary,46,28,18,0.609,42,0,True,Retry After Delay,10,1,1350.11,22,0.7,961.19
TXN100255,CUST1648,MERCH101,1176.84,INR,Wallet,14,Saturday,Insufficient Balance,Customer Related,21,16,5,0.762,15,0,True,Send Payment Reminder,30,1,1123.74,39,0.4,470.74
TXN100256,CUST1317,MERCH104,1745.32,INR,Credit Card,21,Thursday,Network Timeout,Temporary,1,1,0,1.0,20,0,True,Retry After Delay,30,1,1696.81,33,0.85,1483.52
TXN100257,CUST2700,MERCH109,2440.15,INR,Debit Card,2,Saturday,Incorrect Payment Details,Customer Related,47,47,0,1.0,32,0,True,Send Payment Reminder,30,1,2335.79,43,0.55,1342.08
TXN100258,CUST2248,MERCH131,2180.68,INR,UPI,15,Friday,Authentication Failure,Technical,27,13,14,0.481,87,0,False,Stop Recovery,0,0,0.0,0,0.25,545.17
TXN100259,CUST2842,MERCH141,1027.11,INR,Net Banking,17,Thursday,Insufficient Balance,Customer Related,31,17,14,0.548,56,0,False,Stop Recovery,0,0,0.0,0,0.25,256.78
TXN100260,CUST2257,MERCH140,1736.84,INR,Debit Card,14,Monday,Gateway Timeout,Temporary,7,4,3,0.571,72,1,True,Retry,0,1,1691.07,14,0.43,746.84
TXN100261,CUST1683,MERCH112,1966.38,INR,Net Banking,22,Saturday,Payment Declined,Customer Related,18,13,5,0.722,53,0,True,Send Payment Reminder,60,1,1878.94,63,0.4,786.55
TXN100262,CUST1663,MERCH138,598.39,INR,Wallet,5,Wednesday,Network Timeout,Temporary,36,25,11,0.694,43,0,True,Retry After Delay,5,0,0.0,0,0.7,418.87
TXN100263,CUST2998,MERCH104,1532.39,INR,UPI,16,Tuesday,Gateway Timeout,Temporary,24,23,1,0.958,82,0,True,Retry After Delay,5,0,0.0,0,0.8,1225.91
TXN100264,CUST2850,MERCH109,237.69,INR,UPI,1,Monday,Insufficient Balance,Customer Related,38,37,1,0.974,87,0,True,Send Payment Reminder,120,0,0.0,0,0.5,118.84
TXN100265,CUST2397,MERCH109,1970.47,INR,Net Banking,1,Friday,Insufficient Balance,Customer Related,35,28,7,0.8,22,1,True,Send Payment Reminder,30,0,0.0,0,0.48,945.83
TXN100266,CUST2695,MERCH137,2271.68,INR,Net Banking,16,Friday,Insufficient Balance,Customer Related,4,3,1,0.75,20,2,False,Stop Recovery,0,0,0.0,0,0.26,590.64
TXN100267,CUST2631,MERCH126,2435.82,INR,Credit Card,18,Wednesday,Bank Server Unavailable,Temporary,2,1,1,0.5,80,0,True,Retry,0,1,2396.78,8,0.5,1217.91
TXN100268,CUST2495,MERCH120,976.49,INR,UPI,4,Sunday,Payment Declined,Customer Related,35,17,18,0.486,1,3,False,Stop Recovery,0,0,0.0,0,0.05,48.82
TXN100269,CUST2256,MERCH107,1715.12,INR,Debit Card,3,Sunday,Processing Error,Technical,18,12,6,0.667,51,0,True,Escalate,0,0,0.0,0,0.45,771.8
TXN100270,CUST2715,MERCH100,4184.59,INR,UPI,17,Saturday,Network Timeout,Temporary,2,1,1,0.5,57,0,True,Retry,0,0,0.0,0,0.55,2301.52
TXN100271,CUST2136,MERCH127,4150.63,INR,UPI,7,Saturday,Payment Declined,Customer Related,27,25,2,0.926,42,1,True,Send Payment Reminder,60,1,4064.29,69,0.48,1992.3
TXN100272,CUST2853,MERCH148,1308.53,INR,Credit Card,8,Wednesday,Payment Declined,Customer Related,40,32,8,0.8,52,1,True,Send Payment Reminder,120,0,0.0,0,0.48,628.09
TXN100273,CUST2520,MERCH138,1497.36,INR,UPI,23,Wednesday,Processing Error,Technical,7,5,2,0.714,77,0,True,Escalate,0,1,1441.88,14,0.4,598.94
TXN100274,CUST1441,MERCH113,3257.54,INR,Credit Card,22,Friday,Payment Declined,Customer Related,41,27,14,0.659,26,0,True,Send Payment Reminder,60,1,3256.31,62,0.4,1303.02
TXN100275,CUST1563,MERCH120,403.17,INR,Wallet,17,Friday,Payment Declined,Customer Related,31,22,9,0.71,88,1,False,Stop Recovery,0,0,0.0,0,0.28,112.89
TXN100276,CUST2291,MERCH129,1034.36,INR,Net Banking,21,Tuesday,Incorrect Payment Details,Customer Related,41,28,13,0.683,63,3,False,Stop Recovery,0,0,0.0,0,0.14,144.81
TXN100277,CUST2533,MERCH120,3898.93,INR,Wallet,10,Wednesday,Gateway Timeout,Temporary,34,33,1,0.971,61,3,True,Retry,0,1,3818.74,6,0.59,2300.37
TXN100278,CUST2830,MERCH148,2922.4,INR,Net Banking,15,Thursday,Payment Declined,Customer Related,7,3,4,0.429,88,1,False,Stop Recovery,0,0,0.0,0,0.13,379.91
TXN100279,CUST2409,MERCH108,1799.76,INR,UPI,15,Sunday,Insufficient Balance,Customer Related,45,33,12,0.733,62,1,False,Stop Recovery,0,0,0.0,0,0.28,503.93
TXN100280,CUST2410,MERCH116,401.55,INR,Net Banking,3,Tuesday,Insufficient Balance,Customer Related,29,29,0,1.0,67,2,True,Send Payment Reminder,60,0,0.0,0,0.36,144.56
TXN100281,CUST2136,MERCH104,1287.0,INR,Wallet,20,Thursday,Network Timeout,Temporary,8,7,1,0.875,61,1,True,Retry After Delay,10,1,1239.94,22,0.73,939.51
TXN100282,CUST2636,MERCH130,835.53,INR,Wallet,8,Sunday,Gateway Timeout,Temporary,33,16,17,0.485,46,3,True,Retry,0,1,808.7,14,0.34,284.08
TXN100283,CUST2648,MERCH139,1745.56,INR,Debit Card,12,Monday,Gateway Timeout,Temporary,3,1,2,0.333,49,2,True,Retry,0,0,0.0,0,0.41,715.68
TXN100284,CUST1951,MERCH137,701.01,INR,UPI,19,Wednesday,Incorrect Payment Details,Customer Related,40,28,12,0.7,24,1,True,Send Payment Reminder,30,0,0.0,0,0.33,231.33
TXN100285,CUST2104,MERCH142,589.59,INR,UPI,7,Tuesday,Processing Error,Technical,32,25,7,0.781,46,0,True,Escalate,0,1,587.12,3,0.45,265.32
TXN100286,CUST1698,MERCH118,256.75,INR,UPI,10,Saturday,Bank Server Unavailable,Temporary,19,13,6,0.684,57,1,True,Retry,0,1,246.52,12,0.63,161.75
TXN100287,CUST1112,MERCH135,3559.74,INR,Wallet,20,Sunday,Network Timeout,Temporary,4,2,2,0.5,72,2,True,Retry,0,0,0.0,0,0.36,1281.51
TXN100288,CUST1001,MERCH149,972.8,INR,Credit Card,8,Tuesday,Processing Error,Technical,10,7,3,0.7,14,0,True,Escalate,0,0,0.0,0,0.45,437.76
TXN100289,CUST1641,MERCH132,1518.86,INR,Net Banking,17,Monday,Payment Declined,Customer Related,18,15,3,0.833,2,0,True,Send Payment Reminder,30,0,0.0,0,0.55,835.37
TXN100290,CUST1219,MERCH112,1337.03,INR,Credit Card,19,Monday,Processing Error,Technical,19,9,10,0.474,6,0,True,Escalate,0,0,0.0,0,0.3,401.11
TXN100291,CUST2589,MERCH113,570.24,INR,Debit Card,2,Monday,Network Timeout,Temporary,12,6,6,0.5,76,3,False,Stop Recovery,0,0,0.0,0,0.29,165.37
TXN100292,CUST1854,MERCH132,489.19,INR,UPI,22,Sunday,Authentication Failure,Technical,11,7,4,0.636,61,1,True,Escalate,0,1,469.71,11,0.33,161.43
TXN100293,CUST2759,MERCH128,599.29,INR,UPI,17,Tuesday,Authentication Failure,Technical,32,32,0,1.0,36,0,True,Escalate,0,1,586.42,2,0.6,359.57
