transaction_id,recovery_probability,expected_recovery,priority,action,reason,retry_delay_minutes,amount,failure_reason,failure_category,retry_count,recovery_success,recovered_amount,recovery_attempted,recovery_success_simulated,simulated_recovered_amount
TXN100180,0.225,995.78,LOW,Escalate,Low recovery probability requires investigation,0,4431.34,Authentication Failure,Technical,0,0,0.0,True,0,0.0
TXN100181,0.2,745.65,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,3724.72,Incorrect Payment Details,Customer Related,1,0,0.0,False,0,0.0
TXN100182,0.474,284.79,VERY LOW,Stop Recovery,Maximum retry limit reached,0,601.36,Processing Error,Technical,2,0,0.0,False,0,0.0
TXN100183,0.38,1163.59,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,3061.17,Incorrect Payment Details,Customer Related,0,0,0.0,False,0,0.0
TXN100184,0.623,495.54,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,795.4,Gateway Timeout,Temporary,1,1,758.85,True,1,795.4
TXN100185,0.441,132.75,VERY LOW,Send Payment Reminder,Customer action may be required,60,300.86,Payment Declined,Customer Related,1,1,298.92,True,1,300.86
TXN100186,0.037,35.68,VERY LOW,Stop Recovery,Maximum retry limit reached,0,953.67,Authentication Failure,Technical,3,0,0.0,False,0,0.0
TXN100187,0.766,1409.48,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1841.08,Bank Server Unavailable,Temporary,1,1,1822.87,True,1,1841.08
TXN100188,0.545,504.57,LOW,Retry,Temporary failure with moderate recovery probability,0,925.02,Bank Server Unavailable,Temporary,1,1,910.55,True,0,0.0
TXN100189,0.545,570.57,LOW,Retry,Temporary failure with moderate recovery probability,0,1047.71,Network Timeout,Temporary,0,0,0.0,True,0,0.0
TXN100190,0.575,1921.12,LOW,Retry,Temporary failure with moderate recovery probability,0,3343.77,Bank Server Unavailable,Temporary,0,0,0.0,True,0,0.0
TXN100191,0.509,743.04,LOW,Retry,Temporary failure with moderate recovery probability,0,1458.55,Network Timeout,Temporary,0,0,0.0,True,0,0.0
TXN100192,0.384,262.05,VERY LOW,Stop Recovery,Maximum retry limit reached,0,682.23,Authentication Failure,Technical,2,1,651.9,False,0,0.0
TXN100193,0.094,220.83,VERY LOW,Stop Recovery,Recovery probability is too low,0,2348.72,Authentication Failure,Technical,0,0,0.0,False,0,0.0
TXN100194,0.513,805.07,LOW,Retry,Temporary failure with moderate recovery probability,0,1568.92,Network Timeout,Temporary,0,1,1494.58,True,0,0.0
TXN100195,0.272,48.48,VERY LOW,Stop Recovery,Maximum retry limit reached,0,178.17,Incorrect Payment Details,Customer Related,3,0,0.0,False,0,0.0
TXN100196,0.319,601.99,LOW,Stop Recovery,Maximum retry limit reached,0,1886.88,Payment Declined,Customer Related,2,0,0.0,False,0,0.0
TXN100197,0.387,710.01,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,1832.55,Gateway Timeout,Temporary,1,0,0.0,True,1,1832.55
TXN100198,0.725,986.48,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1361.17,Bank Server Unavailable,Temporary,0,0,0.0,True,0,0.0
TXN100199,0.685,1871.98,LOW,Retry,Temporary failure with moderate recovery probability,0,2733.56,Bank Server Unavailable,Temporary,0,0,0.0,True,1,2733.56
TXN100200,0.593,463.63,VERY LOW,Send Payment Reminder,Customer action may be required,60,782.18,Incorrect Payment Details,Customer Related,0,0,0.0,True,0,0.0
TXN100201,0.779,1364.96,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1753.2,Gateway Timeout,Temporary,1,1,1680.1,True,0,0.0
TXN100202,0.681,260.57,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,382.39,Gateway Timeout,Temporary,0,0,0.0,True,1,382.39
TXN100203,0.565,1048.49,LOW,Retry,Temporary failure with moderate recovery probability,0,1855.06,Network Timeout,Temporary,0,0,0.0,True,1,1855.06
TXN100204,0.423,2704.88,MEDIUM,Retry After Delay,Delayed retry may resolve the technical issue,15,6389.73,Processing Error,Technical,1,0,0.0,True,1,6389.73
TXN100205,0.695,420.16,VERY LOW,Send Payment Reminder,Customer action may be required,60,604.33,Incorrect Payment Details,Customer Related,0,0,0.0,True,1,604.33
TXN100206,0.259,189.04,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,729.35,Insufficient Balance,Customer Related,1,0,0.0,False,0,0.0
TXN100207,0.56,424.8,VERY LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,758.99,Processing Error,Technical,1,1,731.3,True,0,0.0
TXN100208,0.698,1037.96,LOW,Retry,Temporary failure with moderate recovery probability,0,1486.23,Gateway Timeout,Temporary,1,0,0.0,True,0,0.0
TXN100209,0.373,213.58,VERY LOW,Stop Recovery,Maximum retry limit reached,0,572.25,Payment Declined,Customer Related,3,1,561.27,False,0,0.0
TXN100210,0.703,1318.69,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1876.19,Gateway Timeout,Temporary,0,0,0.0,True,1,1876.19
TXN100211,0.666,1757.18,LOW,Retry,Temporary failure with moderate recovery probability,0,2637.2,Gateway Timeout,Temporary,0,1,2515.93,True,1,2637.2
TXN100212,0.427,877.49,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,2053.86,Authentication Failure,Technical,0,1,1969.96,True,1,2053.86
TXN100213,0.323,105.12,VERY LOW,Escalate,Low recovery probability requires investigation,0,325.47,Authentication Failure,Technical,0,0,0.0,True,1,325.47
TXN100214,0.737,2189.36,LOW,Stop Recovery,Maximum retry limit reached,0,2969.46,Gateway Timeout,Temporary,2,0,0.0,False,0,0.0
TXN100215,0.593,1682.58,LOW,Stop Recovery,Maximum retry limit reached,0,2835.27,Network Timeout,Temporary,2,1,2721.92,False,0,0.0
TXN100216,0.344,896.0,LOW,Stop Recovery,Maximum retry limit reached,0,2602.24,Gateway Timeout,Temporary,3,1,2559.39,False,0,0.0
TXN100217,0.021,38.77,VERY LOW,Stop Recovery,Recovery probability is too low,0,1804.92,Incorrect Payment Details,Customer Related,0,0,0.0,False,0,0.0
TXN100218,0.736,1175.39,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1597.43,Network Timeout,Temporary,1,1,1545.21,True,1,1597.43
TXN100219,0.48,1467.26,LOW,Send Payment Reminder,Customer action may be required,60,3059.21,Payment Declined,Customer Related,1,1,2948.35,True,1,3059.21
TXN100220,0.693,4326.55,MEDIUM,Retry,Technical failure with high recovery potential,0,6240.47,Processing Error,Technical,0,0,0.0,True,0,0.0
TXN100221,0.868,542.49,LOW,Retry After Delay,Temporary failure with high recovery probability,10,624.88,Bank Server Unavailable,Temporary,0,1,594.54,True,1,624.88
TXN100222,0.648,2054.7,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,3173.21,Processing Error,Technical,0,0,0.0,True,1,3173.21
TXN100223,0.8,1000.48,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1250.16,Network Timeout,Temporary,0,1,1193.55,True,1,1250.16
TXN100224,0.032,38.12,VERY LOW,Stop Recovery,Recovery probability is too low,0,1207.44,Payment Declined,Customer Related,0,0,0.0,False,0,0.0
TXN100225,0.488,191.08,VERY LOW,Stop Recovery,Maximum retry limit reached,0,391.81,Authentication Failure,Technical,2,0,0.0,False,0,0.0
TXN100226,0.254,270.55,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,1066.53,Insufficient Balance,Customer Related,1,0,0.0,False,0,0.0
TXN100227,0.736,443.63,VERY LOW,Retry After Delay,Temporary failure with high recovery probability,10,603.16,Bank Server Unavailable,Temporary,1,1,589.58,True,1,603.16
TXN100228,0.639,590.28,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,924.19,Processing Error,Technical,0,0,0.0,True,0,0.0
TXN100229,0.54,300.49,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,556.38,Network Timeout,Temporary,1,0,0.0,True,0,0.0
TXN100230,0.346,323.6,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,935.31,Payment Declined,Customer Related,1,1,918.16,False,0,0.0
TXN100231,0.459,443.85,VERY LOW,Send Payment Reminder,Customer action may be required,60,967.88,Insufficient Balance,Customer Related,0,0,0.0,True,1,967.88
TXN100232,0.019,26.86,VERY LOW,Stop Recovery,Recovery probability is too low,0,1447.23,Insufficient Balance,Customer Related,1,0,0.0,False,0,0.0
TXN100233,0.102,37.64,VERY LOW,Stop Recovery,Maximum retry limit reached,0,368.04,Insufficient Balance,Customer Related,2,0,0.0,False,0,0.0
TXN100234,0.273,114.9,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,421.4,Insufficient Balance,Customer Related,1,0,0.0,False,0,0.0
TXN100235,0.669,1196.68,LOW,Retry,Temporary failure with moderate recovery probability,0,1789.21,Bank Server Unavailable,Temporary,0,0,0.0,True,1,1789.21
TXN100236,0.023,16.37,VERY LOW,Stop Recovery,Recovery probability is too low,0,707.72,Payment Declined,Customer Related,0,0,0.0,False,0,0.0
TXN100237,0.861,2725.61,MEDIUM,Retry After Delay,Temporary failure with high recovery probability,10,3164.1,Network Timeout,Temporary,0,1,3123.32,True,1,3164.1
TXN100238,0.523,838.38,LOW,Stop Recovery,Maximum retry limit reached,0,1603.94,Network Timeout,Temporary,2,0,0.0,False,0,0.0
TXN100239,0.114,249.16,VERY LOW,Stop Recovery,Maximum retry limit reached,0,2176.36,Insufficient Balance,Customer Related,2,0,0.0,False,0,0.0
TXN100240,0.561,2321.25,LOW,Send Payment Reminder,Customer action may be required,60,4140.43,Payment Declined,Customer Related,0,1,4036.4,True,1,4140.43
TXN100241,0.78,815.65,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1045.48,Gateway Timeout,Temporary,1,1,1007.27,True,1,1045.48
TXN100242,0.378,319.61,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,845.91,Payment Declined,Customer Related,0,1,815.98,False,0,0.0
TXN100243,0.268,720.22,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,2690.18,Insufficient Balance,Customer Related,1,1,2643.21,False,0,0.0
TXN100244,0.533,1072.91,LOW,Stop Recovery,Maximum retry limit reached,0,2013.46,Gateway Timeout,Temporary,2,1,1955.71,False,0,0.0
TXN100245,0.495,570.53,LOW,Send Payment Reminder,Customer action may be required,60,1153.02,Payment Declined,Customer Related,1,1,1104.5,True,0,0.0
TXN100246,0.169,687.86,LOW,Stop Recovery,Recovery probability is too low,0,4077.2,Processing Error,Technical,0,0,0.0,False,0,0.0
TXN100247,0.54,609.78,LOW,Send Payment Reminder,Customer action may be required,60,1130.26,Insufficient Balance,Customer Related,0,1,1073.97,True,0,0.0
TXN100248,0.615,845.62,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,1375.01,Authentication Failure,Technical,0,0,0.0,True,1,1375.01
TXN100249,0.676,921.4,LOW,Stop Recovery,Maximum retry limit reached,0,1362.37,Bank Server Unavailable,Temporary,2,1,1311.96,False,0,0.0
TXN100250,0.128,81.01,VERY LOW,Stop Recovery,Maximum retry limit reached,0,634.17,Incorrect Payment Details,Customer Related,2,0,0.0,False,0,0.0
TXN100251,0.375,534.04,LOW,Stop Recovery,Maximum retry limit reached,0,1425.2,Payment Declined,Customer Related,2,1,1407.78,False,0,0.0
TXN100252,0.598,2449.31,LOW,Send Payment Reminder,Customer action may be required,60,4094.53,Payment Declined,Customer Related,0,0,0.0,True,1,4094.53
TXN100253,0.543,1039.11,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,1912.13,Processing Error,Technical,1,0,0.0,True,0,0.0
TXN100254,0.756,1037.8,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1373.13,Bank Server Unavailable,Temporary,0,1,1350.11,True,1,1373.13
TXN100255,0.404,475.29,VERY LOW,Send Payment Reminder,Customer action may be required,60,1176.84,Insufficient Balance,Customer Related,0,1,1123.74,True,1,1176.84
TXN100256,0.835,1458.14,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1745.32,Network Timeout,Temporary,0,1,1696.81,True,1,1745.32
TXN100257,0.552,1346.09,LOW,Send Payment Reminder,Customer action may be required,60,2440.15,Incorrect Payment Details,Customer Related,0,1,2335.79,True,0,0.0
TXN100258,0.09,196.42,VERY LOW,Stop Recovery,Recovery probability is too low,0,2180.68,Authentication Failure,Technical,0,0,0.0,False,0,0.0
TXN100259,0.019,19.93,VERY LOW,Stop Recovery,Recovery probability is too low,0,1027.11,Insufficient Balance,Customer Related,0,0,0.0,False,0,0.0
TXN100260,0.463,804.85,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,1736.84,Gateway Timeout,Temporary,1,1,1691.07,True,1,1736.84
TXN100261,0.363,714.42,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,1966.38,Payment Declined,Customer Related,0,1,1878.94,False,0,0.0
TXN100262,0.716,428.18,VERY LOW,Retry After Delay,Temporary failure with high recovery probability,10,598.39,Network Timeout,Temporary,0,0,0.0,True,1,598.39
TXN100263,0.818,1253.5,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1532.39,Gateway Timeout,Temporary,0,0,0.0,True,1,1532.39
TXN100264,0.29,69.04,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,237.69,Insufficient Balance,Customer Related,0,0,0.0,False,0,0.0
TXN100265,0.491,966.8,LOW,Send Payment Reminder,Customer action may be required,60,1970.47,Insufficient Balance,Customer Related,1,0,0.0,True,1,1970.47
TXN100266,0.112,255.38,VERY LOW,Stop Recovery,Maximum retry limit reached,0,2271.68,Insufficient Balance,Customer Related,2,0,0.0,False,0,0.0
TXN100267,0.559,1360.63,LOW,Retry,Temporary failure with moderate recovery probability,0,2435.82,Bank Server Unavailable,Temporary,0,1,2396.78,True,0,0.0
TXN100268,0.012,12.0,VERY LOW,Stop Recovery,Maximum retry limit reached,0,976.49,Payment Declined,Customer Related,3,0,0.0,False,0,0.0
TXN100269,0.493,844.76,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,1715.12,Processing Error,Technical,0,0,0.0,True,1,1715.12
TXN100270,0.416,1742.78,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,4184.59,Network Timeout,Temporary,0,0,0.0,True,0,0.0
TXN100271,0.481,1994.65,LOW,Send Payment Reminder,Customer action may be required,60,4150.63,Payment Declined,Customer Related,1,1,4064.29,True,0,0.0
TXN100272,0.499,653.09,LOW,Send Payment Reminder,Customer action may be required,60,1308.53,Payment Declined,Customer Related,1,0,0.0,True,0,0.0
TXN100273,0.331,495.23,VERY LOW,Escalate,Low recovery probability requires investigation,0,1497.36,Processing Error,Technical,0,1,1441.88,True,1,1497.36
TXN100274,0.417,1356.82,LOW,Send Payment Reminder,Customer action may be required,60,3257.54,Payment Declined,Customer Related,0,1,3256.31,True,0,0.0
TXN100275,0.184,73.99,VERY LOW,Stop Recovery,Recovery probability is too low,0,403.17,Payment Declined,Customer Related,1,0,0.0,False,0,0.0
TXN100276,0.073,75.44,VERY LOW,Stop Recovery,Maximum retry limit reached,0,1034.36,Incorrect Payment Details,Customer Related,3,0,0.0,False,0,0.0
TXN100277,0.667,2600.22,MEDIUM,Stop Recovery,Maximum retry limit reached,0,3898.93,Gateway Timeout,Temporary,3,1,3818.74,False,0,0.0
TXN100278,0.012,35.57,VERY LOW,Stop Recovery,Recovery probability is too low,0,2922.4,Payment Declined,Customer Related,1,0,0.0,False,0,0.0
TXN100279,0.204,367.75,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,1799.76,Insufficient Balance,Customer Related,1,0,0.0,False,0,0.0
TXN100280,0.238,95.74,VERY LOW,Stop Recovery,Maximum retry limit reached,0,401.55,Insufficient Balance,Customer Related,2,0,0.0,False,0,0.0
TXN100281,0.78,1004.17,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1287.0,Network Timeout,Temporary,1,1,1239.94,True,1,1287.0
TXN100282,0.292,243.72,VERY LOW,Stop Recovery,Maximum retry limit reached,0,835.53,Gateway Timeout,Temporary,3,1,808.7,False,0,0.0
TXN100283,0.341,595.62,LOW,Stop Recovery,Maximum retry limit reached,0,1745.56,Gateway Timeout,Temporary,2,0,0.0,False,0,0.0
TXN100284,0.317,222.51,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,701.01,Incorrect Payment Details,Customer Related,1,0,0.0,False,0,0.0
TXN100285,0.455,268.55,VERY LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,589.59,Processing Error,Technical,0,1,587.12,True,1,589.59
TXN100286,0.619,159.0,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,256.75,Bank Server Unavailable,Temporary,1,1,246.52,True,1,256.75
TXN100287,0.339,1207.72,LOW,Stop Recovery,Maximum retry limit reached,0,3559.74,Network Timeout,Temporary,2,0,0.0,False,0,0.0
TXN100288,0.505,491.61,VERY LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,972.8,Processing Error,Technical,0,0,0.0,True,0,0.0
TXN100289,0.483,734.01,LOW,Send Payment Reminder,Customer action may be required,60,1518.86,Payment Declined,Customer Related,0,0,0.0,True,0,0.0
TXN100290,0.176,235.79,VERY LOW,Stop Recovery,Recovery probability is too low,0,1337.03,Processing Error,Technical,0,0,0.0,False,0,0.0
TXN100291,0.15,85.64,VERY LOW,Stop Recovery,Maximum retry limit reached,0,570.24,Network Timeout,Temporary,3,0,0.0,False,0,0.0
TXN100292,0.25,122.09,VERY LOW,Escalate,Low recovery probability requires investigation,0,489.19,Authentication Failure,Technical,1,1,469.71,True,1,489.19
TXN100293,0.611,366.06,VERY LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,599.29,Authentication Failure,Technical,0,1,586.42,True,1,599.29
TXN100294,0.751,564.17,LOW,Retry After Delay,Temporary failure with high recovery probability,10,751.04,Network Timeout,Temporary,0,0,0.0,True,1,751.04
TXN100295,0.434,780.1,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,1795.94,Bank Server Unavailable,Temporary,1,0,0.0,True,0,0.0
TXN100296,0.384,271.83,VERY LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,708.7,Gateway Timeout,Temporary,1,1,685.03,True,1,708.7
TXN100297,0.846,4583.97,MEDIUM,Retry After Delay,Temporary failure with high recovery probability,10,5416.43,Bank Server Unavailable,Temporary,0,1,5227.99,True,1,5416.43
TXN100298,0.077,234.19,VERY LOW,Stop Recovery,Maximum retry limit reached,0,3046.42,Processing Error,Technical,3,0,0.0,False,0,0.0
