decision_timestamp,transaction_id,amount,payment_method,failure_reason,failure_category,retry_count,recovery_probability,expected_recovery,priority,action,reason,retry_delay_minutes,guardrail_triggered,recovery_attempted,outcome,recovered_amount
2026-08-25T23:41:59,TXN100137,811.08,Debit Card,Insufficient Balance,Customer Related,2,0.105,85.28,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100138,325.56,UPI,Processing Error,Technical,0,0.629,204.91,VERY LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,325.56
2026-08-25T23:41:59,TXN100139,1360.54,Net Banking,Processing Error,Technical,1,0.427,580.32,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,1360.54
2026-08-25T23:41:59,TXN100140,1284.08,Credit Card,Processing Error,Technical,1,0.108,139.02,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100141,2259.24,Credit Card,Network Timeout,Temporary,1,0.69,1558.82,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100142,1415.34,Debit Card,Insufficient Balance,Customer Related,0,0.023,33.0,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100143,1204.62,Debit Card,Processing Error,Technical,2,0.341,410.84,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100144,3434.41,Credit Card,Network Timeout,Temporary,0,0.85,2920.19,MEDIUM,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,3434.41
2026-08-25T23:41:59,TXN100145,468.73,Wallet,Payment Declined,Customer Related,0,0.424,198.87,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100146,2057.22,Wallet,Gateway Timeout,Temporary,1,0.33,679.29,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100147,351.81,Wallet,Insufficient Balance,Customer Related,2,0.071,25.11,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100148,684.93,Net Banking,Processing Error,Technical,2,0.25,170.97,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100149,507.69,Debit Card,Payment Declined,Customer Related,2,0.11,56.0,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100150,2503.77,Debit Card,Incorrect Payment Details,Customer Related,0,0.026,65.81,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100151,1271.14,UPI,Payment Declined,Customer Related,0,0.026,33.42,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100152,1325.04,UPI,Insufficient Balance,Customer Related,0,0.022,29.48,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100153,552.59,UPI,Authentication Failure,Technical,0,0.691,381.86,VERY LOW,Retry,Technical failure with high recovery potential,0,None,True,Recovered,552.59
2026-08-25T23:41:59,TXN100154,1053.89,UPI,Processing Error,Technical,1,0.244,257.56,VERY LOW,Escalate,Low recovery probability requires investigation,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100155,727.22,UPI,Processing Error,Technical,0,0.462,336.09,VERY LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100156,1820.31,UPI,Authentication Failure,Technical,0,0.672,1222.68,LOW,Retry,Technical failure with high recovery potential,0,None,True,Recovered,1820.31
2026-08-25T23:41:59,TXN100157,606.15,Net Banking,Insufficient Balance,Customer Related,1,0.198,120.05,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100158,3880.95,Net Banking,Bank Server Unavailable,Temporary,0,0.541,2099.67,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100159,350.56,UPI,Network Timeout,Temporary,0,0.577,202.16,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovered,350.56
2026-08-25T23:41:59,TXN100160,702.6,UPI,Bank Server Unavailable,Temporary,2,0.445,312.83,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100161,5124.36,Net Banking,Gateway Timeout,Temporary,1,0.472,2417.65,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100162,945.67,Net Banking,Network Timeout,Temporary,1,0.741,701.14,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,945.67
2026-08-25T23:41:59,TXN100163,467.83,Wallet,Bank Server Unavailable,Temporary,1,0.535,250.48,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovered,467.83
2026-08-25T23:41:59,TXN100164,1596.0,Wallet,Network Timeout,Temporary,0,0.626,999.02,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovered,1596.0
2026-08-25T23:41:59,TXN100165,915.7,Wallet,Insufficient Balance,Customer Related,0,0.608,557.03,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,915.7
2026-08-25T23:41:59,TXN100166,686.29,UPI,Network Timeout,Temporary,0,0.663,454.76,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100167,557.41,UPI,Incorrect Payment Details,Customer Related,2,0.369,205.54,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100168,12267.38,Debit Card,Gateway Timeout,Temporary,0,0.379,4646.62,MEDIUM,Send Payment Reminder,Temporary failure with limited recovery probability,30,None,True,Recovered,12267.38
2026-08-25T23:41:59,TXN100169,1095.27,UPI,Payment Declined,Customer Related,1,0.013,14.78,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100170,287.02,Net Banking,Processing Error,Technical,0,0.184,52.95,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100171,4424.74,Credit Card,Network Timeout,Temporary,1,0.476,2108.25,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100172,2183.88,Debit Card,Processing Error,Technical,0,0.186,407.15,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100173,725.48,UPI,Payment Declined,Customer Related,1,0.014,9.82,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100174,634.92,Credit Card,Network Timeout,Temporary,2,0.641,406.68,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100175,2295.67,Credit Card,Gateway Timeout,Temporary,1,0.672,1541.55,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100176,1099.34,Wallet,Processing Error,Technical,1,0.428,470.27,VERY LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,1099.34
2026-08-25T23:41:59,TXN100177,286.92,UPI,Payment Declined,Customer Related,0,0.028,7.98,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100178,5595.91,Wallet,Gateway Timeout,Temporary,1,0.858,4798.54,MEDIUM,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,5595.91
2026-08-25T23:41:59,TXN100179,946.53,Net Banking,Processing Error,Technical,0,0.504,476.81,VERY LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100180,4431.34,Debit Card,Authentication Failure,Technical,0,0.225,995.78,LOW,Escalate,Low recovery probability requires investigation,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100181,3724.72,Debit Card,Incorrect Payment Details,Customer Related,1,0.2,745.65,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100182,601.36,Credit Card,Processing Error,Technical,2,0.474,284.79,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100183,3061.17,UPI,Incorrect Payment Details,Customer Related,0,0.38,1163.59,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100184,795.4,UPI,Gateway Timeout,Temporary,1,0.623,495.54,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovered,795.4
2026-08-25T23:41:59,TXN100185,300.86,Net Banking,Payment Declined,Customer Related,1,0.441,132.75,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,300.86
2026-08-25T23:41:59,TXN100186,953.67,Debit Card,Authentication Failure,Technical,3,0.037,35.68,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100187,1841.08,UPI,Bank Server Unavailable,Temporary,1,0.766,1409.48,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,1841.08
2026-08-25T23:41:59,TXN100188,925.02,Credit Card,Bank Server Unavailable,Temporary,1,0.545,504.57,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100189,1047.71,UPI,Network Timeout,Temporary,0,0.545,570.57,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100190,3343.77,UPI,Bank Server Unavailable,Temporary,0,0.575,1921.12,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100191,1458.55,Credit Card,Network Timeout,Temporary,0,0.509,743.04,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100192,682.23,UPI,Authentication Failure,Technical,2,0.384,262.05,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100193,2348.72,UPI,Authentication Failure,Technical,0,0.094,220.83,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100194,1568.92,Credit Card,Network Timeout,Temporary,0,0.513,805.07,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100195,178.17,Credit Card,Incorrect Payment Details,Customer Related,3,0.272,48.48,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100196,1886.88,UPI,Payment Declined,Customer Related,2,0.319,601.99,LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100197,1832.55,UPI,Gateway Timeout,Temporary,1,0.387,710.01,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,None,True,Recovered,1832.55
2026-08-25T23:41:59,TXN100198,1361.17,UPI,Bank Server Unavailable,Temporary,0,0.725,986.48,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100199,2733.56,UPI,Bank Server Unavailable,Temporary,0,0.685,1871.98,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovered,2733.56
2026-08-25T23:41:59,TXN100200,782.18,UPI,Incorrect Payment Details,Customer Related,0,0.593,463.63,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100201,1753.2,UPI,Gateway Timeout,Temporary,1,0.779,1364.96,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100202,382.39,UPI,Gateway Timeout,Temporary,0,0.681,260.57,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovered,382.39
2026-08-25T23:41:59,TXN100203,1855.06,Net Banking,Network Timeout,Temporary,0,0.565,1048.49,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovered,1855.06
2026-08-25T23:41:59,TXN100204,6389.73,UPI,Processing Error,Technical,1,0.423,2704.88,MEDIUM,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,6389.73
2026-08-25T23:41:59,TXN100205,604.33,UPI,Incorrect Payment Details,Customer Related,0,0.695,420.16,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,604.33
2026-08-25T23:41:59,TXN100206,729.35,UPI,Insufficient Balance,Customer Related,1,0.259,189.04,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100207,758.99,UPI,Processing Error,Technical,1,0.56,424.8,VERY LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100208,1486.23,Debit Card,Gateway Timeout,Temporary,1,0.698,1037.96,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100209,572.25,UPI,Payment Declined,Customer Related,3,0.373,213.58,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100210,1876.19,UPI,Gateway Timeout,Temporary,0,0.703,1318.69,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,1876.19
2026-08-25T23:41:59,TXN100211,2637.2,UPI,Gateway Timeout,Temporary,0,0.666,1757.18,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovered,2637.2
2026-08-25T23:41:59,TXN100212,2053.86,Credit Card,Authentication Failure,Technical,0,0.427,877.49,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,2053.86
2026-08-25T23:41:59,TXN100213,325.47,UPI,Authentication Failure,Technical,0,0.323,105.12,VERY LOW,Escalate,Low recovery probability requires investigation,0,None,True,Recovered,325.47
2026-08-25T23:41:59,TXN100214,2969.46,Credit Card,Gateway Timeout,Temporary,2,0.737,2189.36,LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100215,2835.27,UPI,Network Timeout,Temporary,2,0.593,1682.58,LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100216,2602.24,UPI,Gateway Timeout,Temporary,3,0.344,896.0,LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100217,1804.92,Debit Card,Incorrect Payment Details,Customer Related,0,0.021,38.77,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100218,1597.43,Debit Card,Network Timeout,Temporary,1,0.736,1175.39,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,1597.43
2026-08-25T23:41:59,TXN100219,3059.21,Credit Card,Payment Declined,Customer Related,1,0.48,1467.26,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,3059.21
2026-08-25T23:41:59,TXN100220,6240.47,UPI,Processing Error,Technical,0,0.693,4326.55,MEDIUM,Retry,Technical failure with high recovery potential,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN100221,624.88,Credit Card,Bank Server Unavailable,Temporary,0,0.868,542.49,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,624.88
2026-08-25T23:41:59,TXN100222,3173.21,UPI,Processing Error,Technical,0,0.648,2054.7,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,3173.21
2026-08-25T23:41:59,TXN100223,1250.16,Debit Card,Network Timeout,Temporary,0,0.8,1000.48,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,1250.16
2026-08-25T23:41:59,TXN100224,1207.44,Credit Card,Payment Declined,Customer Related,0,0.032,38.12,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100225,391.81,UPI,Authentication Failure,Technical,2,0.488,191.08,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN100226,1066.53,Credit Card,Insufficient Balance,Customer Related,1,0.254,270.55,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
